id,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,y
2659,-0.686777041,0.470523936,1.041258519,1.637409373,0.744940831,-0.312015933,0.19086656,-0.105076732,1.329819506,0.544192807,-0.421986696,2.337927171,-0.503842039,-1.754246345,-0.307619367,372.2344393
4800,1.030103833,0.188063637,0.353822571,-3.632112714,2.313142256,-1.069664241,0.264774618,-0.560380382,1.151022545,0.883263135,-0.270584218,1.639472155,-0.623844838,0.76509798,-0.011715042,197.3975614
4891,-0.185852873,1.864298926,1.493383241,-1.449533748,0.928598787,0.704390851,0.866809511,0.260312721,-0.207130994,-1.988148374,0.509675089,0.864789727,0.273896391,-0.735215898,-0.09074438,236.1701571
4498,0.51298131,-1.077667264,-0.122130736,-0.065081831,-0.090981738,-1.118070066,0.749669331,0.247198282,2.301830914,1.355187004,-2.14943586,-0.4047184,-0.973365501,0.8728026,0.038468968,-44.20474396
4656,1.246636555,0.488487149,-0.440138063,2.06506091,0.240715887,-0.134271832,-0.796129745,0.997265585,-0.207954471,0.933008125,-0.135173256,-0.624416412,0.010989179,-0.639521253,-0.204785797,141.0279415
3624,0.904653863,0.405852847,-1.611532808,0.852647188,-1.120930322,0.289294704,-0.832737402,-0.190562381,0.630474529,0.053357986,-1.601539508,1.351051617,-0.63470058,-0.71877527,-0.419698428,78.86144068
1834,-0.746973186,-0.036067436,-0.157065467,-0.311140076,2.030214321,-1.632616069,0.366996365,-1.973612376,-1.405777387,0.683187995,0.528186111,-0.111804254,-0.336751923,-0.145201688,0.703100811,-228.5677221
768,-1.358750623,-1.865702291,0.009176815,0.689219542,0.540835996,-0.398188177,0.314598353,1.113932611,0.918059115,-0.853260422,1.346741604,-0.104333106,-0.007053827,0.017595543,0.182160918,-280.6381592
631,-0.320254772,0.812157688,1.939519837,-0.386319359,0.651007774,-0.659056542,-0.870503263,-0.032854091,-0.130437001,-1.374033822,0.386111752,1.090315638,0.877751616,-1.350348272,-1.142391323,158.5227332
1158,-0.890055705,-0.147536131,1.808911779,0.607116536,-1.133045432,-0.116919854,2.084856622,-0.129018108,1.477419043,2.006263782,1.002561665,0.426584169,0.635516815,0.14090235,-0.48816941,399.8259729
4811,-0.849990859,-1.110203847,1.419719705,-0.733944727,0.060793139,1.443182707,-0.095880124,1.087042321,0.476680801,-1.454257268,-0.222146559,-1.282954306,0.76728567,1.054209201,0.644074681,-48.23928342
486,0.02183629,0.732713164,0.882476431,-0.507629583,0.120309781,-0.2036323,1.680673518,0.424942049,0.067560299,0.386455769,-0.544052529,0.608878284,-0.876202616,-1.710369725,-1.065950539,84.88328785
3205,0.243788728,-0.069901558,0.860951098,0.690446485,1.302810209,0.552891622,-1.193495172,-0.583614268,0.853632231,1.298449014,1.006641625,0.971029561,-0.217650446,0.043275751,-0.567226738,364.1859539
4905,-0.411040895,-1.835252589,-0.881428765,-0.320412606,-1.190681896,-0.489590727,0.016904883,-0.883424642,-3.27383725,-0.363279311,1.071084012,-1.017995226,0.266063424,-1.88442353,0.593755355,-631.2775668
810,0.819141277,-1.873878892,0.088605341,-0.424007175,-0.780778396,-2.186608656,0.272565139,-1.172372733,-0.475379235,-0.591212322,0.003451061,2.030919592,-1.326722348,-0.114557672,0.076367202,-402.9750072
1854,-0.076786831,-1.202637835,1.002099556,0.32917413,0.614272071,-0.212111832,-2.029267776,-0.377413893,1.583724499,-0.096691614,-0.453774058,0.908495094,0.780279252,-2.019904503,-1.044146653,160.3945524
1759,-1.042239428,1.108828919,1.114078054,1.45417802,-0.122165458,1.062703799,0.895160049,0.376397871,0.727622788,-0.253238257,-0.449743303,0.965213546,0.449546609,-1.065704127,0.595068751,420.6175641
821,0.270973658,0.203753467,-0.939760132,0.197654613,-0.062481426,-0.724702308,-0.072142591,-1.981630182,0.889177428,1.311221214,0.267666098,0.935799644,0.485066952,-0.857264584,-0.77229351,172.3138602
3180,0.821206814,-2.499282836,-0.100814158,-0.434393581,-0.439132511,0.163454003,0.415016264,-1.22819753,0.865943643,2.415981274,-0.658097342,0.296034481,-0.978242285,-0.900104751,1.101797284,6.791923057
758,-0.428845518,-1.583046686,-0.56438436,-0.87449309,-1.765508581,0.656157913,0.922472937,-1.938808175,0.591653082,0.984665458,-1.591972982,0.414952007,0.333592325,1.156453266,1.123767691,-4.044047707
1270,-1.73310966,-1.493378726,-0.237294411,1.595637436,0.141005375,1.066847192,0.272456994,-0.070885599,0.403456337,-0.330327003,-2.242647194,0.591925494,0.84273062,-0.767859648,-1.801738157,-52.60014905
1380,0.974147689,0.022577205,-0.294310019,-0.402754703,0.189351542,-0.57145455,-0.174608807,-0.822232062,1.150744668,-0.882183534,1.771481228,0.655454967,1.649361209,1.293316903,1.417388709,225.4792303
1209,-0.540822862,-1.101852331,-1.114971761,0.313428156,0.650443074,1.831302001,-0.865758336,-0.195891548,0.816758796,-0.38690594,0.173276417,-1.098073261,-0.400150219,1.793279601,2.179457898,-87.47084984
543,-0.447203962,0.639084756,0.439579367,-1.064183813,1.121076712,0.186466939,-0.55583401,0.901675076,-1.294257081,-1.676351621,1.308757419,0.784230647,0.652700854,0.892336341,-0.449796283,-25.89014697
4024,0.619113235,-0.80590278,-1.013643923,0.525022131,1.280929676,-0.51565373,-0.990798864,-0.786381025,0.506067094,-1.605151944,0.27886409,0.240994013,-0.971116585,0.957146701,-0.602944321,-331.6582343
3459,-1.969153505,-1.466610604,0.435128777,0.001269439,1.143736902,1.13634247,-2.33074887,-0.752691144,-0.557309723,-1.019161888,-0.398442491,-1.273171522,-0.606785186,0.049081788,0.056874912,-392.4533012
3511,1.097810575,1.318295992,-0.441362574,0.97463128,-1.087703502,0.008468389,0.147311574,0.00508896,-1.653466869,1.734710581,1.433138554,-0.451244498,-0.842162822,-1.932188794,0.651604158,104.4322809
2984,-1.221364407,-0.354528286,0.175867454,0.074166779,0.197175526,-0.612480522,-0.249825893,-0.375211481,0.373337294,0.466192594,0.051477096,0.595191294,0.55411706,0.27028647,1.437528835,70.17386079
395,-0.656903007,-0.241111044,-1.302925935,1.400179601,0.592722024,-0.379533195,-0.809205212,-0.016148101,0.706511023,1.065844064,0.312157989,1.178493644,0.114518985,0.125864441,0.461202154,118.6519587
2777,-1.395820327,-0.472816565,1.085046328,0.194712879,0.424837332,-1.388793999,-0.211487592,-1.0203339,-0.864487111,0.713932102,0.054422976,0.245517156,-0.494257941,0.771624151,-0.433126927,-195.581428
3397,1.346612178,-0.481596144,0.558935329,-0.613475784,1.077590951,0.34953282,-0.690467956,0.078741653,-1.329949276,0.740692112,-0.818393086,-0.838653976,0.334299963,-0.925984206,-0.558346267,29.01709384
2139,0.486923808,-0.332554493,1.407979996,1.442559983,-0.411373112,0.436336697,0.768860655,-0.086624114,-1.606085256,0.104735504,-0.122247827,1.551173183,-1.617815681,-0.525825325,0.457684322,37.96208497
3255,-1.647039199,0.60528738,-0.90958189,0.550599471,1.2877326,0.361319567,-0.643746795,2.264196116,0.234352508,-0.474392815,1.261636515,-0.586922035,-0.693672984,-0.276867101,0.83314546,-127.9489183
1201,0.639375893,1.044639083,-0.799592953,-1.193645662,-1.442599336,-1.294731545,-1.531705597,-0.034343481,-0.269545008,-1.445585099,0.320609885,-0.371878982,1.09054525,-0.643359303,-1.064503286,-184.4919896
4984,0.395023629,-0.945667653,-0.381857153,-3.78028732,-0.355945902,0.488278618,-1.075819964,-0.120132904,-0.101141081,-0.744253203,-2.36818468,0.553676029,0.801150829,0.300522005,-1.713281656,-143.6703961
663,0.634169558,1.849671198,0.184942599,-1.189788441,1.869440402,1.376967986,1.460344093,-1.413980173,-0.326241464,-0.89690803,-0.490513857,0.572807698,0.310991905,-0.591696704,-0.170252856,325.237945
3723,1.555580162,-0.677826373,-0.927206508,-0.557663269,-0.026475646,1.670427871,-1.280761861,0.321128748,-1.303181526,0.120389463,-0.93887149,0.470705998,0.143249061,-1.24362006,0.380678852,75.08998189
139,0.411086623,1.659914648,-0.413679917,1.211486732,0.340503711,0.527093256,0.180365929,0.265986641,-0.403899065,0.737525487,0.494066649,-1.575690624,0.091743847,-0.000179086,-0.077503239,155.7318536
2590,0.049306499,-1.084494099,1.346781191,-0.149003833,-1.203261526,-0.984000285,0.521232165,-0.553645358,-1.083274994,0.526367558,-1.05192479,-0.220434547,0.060879359,0.595563549,-0.055162584,-164.3087394
2702,-0.996330024,-0.943188876,-1.51691551,0.784423428,-0.063882371,0.673627205,-1.87703453,0.966312309,-2.93615452,1.129063929,-0.446156529,0.834859175,-0.433307866,-0.443919871,-0.116080245,-243.040116
1337,0.906559379,-1.313988247,0.794911027,0.939451977,0.978925244,-0.860636587,-0.099227507,-1.739845566,1.140704862,-0.598082493,0.296519012,-1.096377945,-0.033731068,-0.92343951,-0.000482091,-144.2455693
2235,-2.059316669,0.95449986,-0.995642636,0.392033277,-0.617649774,0.622908326,-0.373739387,-0.357714598,0.318311953,-1.69292713,-0.73265948,1.104277642,-0.840774813,0.463009945,-0.918520978,-182.9366371
3076,-0.244901211,-1.454895569,0.580187912,0.05852768,0.708524418,0.357027976,0.488754167,0.336465412,-2.360677665,-1.512698468,0.50031677,-1.219244985,0.543344484,0.398877182,0.15510912,-398.8895783
3712,-0.913763283,1.566552946,-0.354714046,-1.285824028,-0.616711287,-1.225071066,0.770371232,-0.536292884,-0.232354233,0.044014353,-0.610508723,0.451513985,1.180834355,0.35297094,1.068894757,104.1804753
1528,0.643205395,1.552787961,-0.828067557,1.578270089,-0.705499262,1.213133192,0.650955798,0.314738207,0.095998848,-1.340916484,0.907923479,-1.176940714,-1.65669032,2.024059937,0.483486574,-96.77092166
223,1.117472182,-0.110967225,0.551197538,-0.903486089,-1.604055103,-0.377894084,0.68076964,0.337937635,-0.914824756,0.999901277,0.122234007,-1.567989849,0.281416353,-0.523707261,0.364475913,-56.87902876
4221,0.268235748,-0.509513082,1.61007761,-0.702409273,0.353804733,-0.446375415,0.428354669,-1.405794635,-1.108459764,0.253817822,0.41209264,-0.039844902,-0.483468871,-0.191914888,-0.615562526,-96.7489598
3414,0.451754903,0.586087885,0.334478067,0.86038804,0.859779437,-1.475623967,-0.50844736,-1.129232492,1.558239819,-1.684993443,-0.514066469,-0.677675725,-0.211568749,1.086626936,1.512917762,-74.4537284
1310,-0.67665474,0.312037542,-1.327308821,0.673098869,-0.86142037,-0.039292321,-1.182290788,0.262088004,0.255897677,-1.069266521,2.494363652,-1.049673813,-0.534746062,0.39613674,0.470582248,-305.0760103
769,0.97408371,-0.223787362,-0.837052738,-0.414074452,-0.5316171,-0.307985693,-0.786153193,0.901752764,-0.754235113,-0.425079588,-1.95121245,-1.105696593,-0.694336038,-2.572137072,0.615769368,-296.3321231
3721,0.376409996,0.170741642,0.180015807,1.961759096,1.826785412,-1.848073212,-1.248644711,0.075612339,0.394289107,1.400789533,-0.299046913,-0.947099592,1.225576783,0.227960361,-0.413838087,147.3127589
4333,-0.95639707,1.353328126,-1.543420222,0.18419354,0.500577798,-1.060319547,-0.733432846,-0.759676191,0.119897851,-0.719712348,-1.04998,-1.345349842,-0.638360123,-0.730465919,0.415704985,-323.3648505
1994,1.393606907,0.733188623,1.714962942,1.8523266,-1.719688926,-1.285547722,1.176640099,-2.761108753,-0.095890369,0.655874744,1.615307085,0.649754674,0.180916968,0.673213905,0.870181465,291.2799668
783,1.132157813,-0.187693439,-1.783645295,0.945174772,-1.108948767,1.352131927,0.783300941,-0.819958457,-1.423794523,-0.781799358,1.689929205,0.898529012,0.933779694,-0.227595676,0.733291144,51.61519268
2254,1.455686047,-0.005348323,-0.50466803,1.785476803,-1.085826369,-0.768950284,0.332661152,0.669132698,-0.22725607,-1.112501283,-1.143072384,-0.683763911,0.068850793,0.381499172,-0.570721401,-182.3618493
1123,2.003050635,1.574391499,-0.907384747,-1.398709235,1.807507731,-0.071742354,-1.517989755,-0.109621774,-2.027229513,0.530593652,0.992027068,-1.270342091,-0.92124173,-0.753539179,1.708303651,-29.70844693
506,-0.838515031,0.95373138,0.346905796,0.387267126,0.833867184,-1.313828538,-2.085943097,0.666822087,1.223870637,-0.056726669,0.797349112,-0.293172854,-0.196526502,0.976781409,-0.348063639,11.57516081
1100,-0.681013749,1.193507506,-0.438401871,0.961286841,-0.274726697,0.392914115,-0.120690196,-0.558853411,0.020598246,-0.741144288,0.232440172,-1.097947593,0.337223135,2.507039839,1.553421407,20.4504642
1322,0.545474471,0.243018693,0.69607884,1.197907295,-3.013717353,0.292747198,-0.33485036,0.152632411,-0.371317069,0.274323219,1.360895929,0.13039966,0.7298359,0.082571272,-1.141380532,144.3917845
2526,-1.224915327,0.484395174,1.913739188,0.778982066,-0.496032236,-1.18878469,-0.093200969,2.393517345,1.402046338,0.18424645,0.825013302,2.663418901,0.688517505,-1.420486353,-0.240351158,420.7834275
3438,-0.128917397,-0.366413795,0.841875506,-1.700595061,1.671482264,-1.997128443,0.674373038,0.767577869,-1.307178081,-0.811740061,-1.580191875,0.842163211,0.449352893,-1.00466935,0.10478458,-198.1299321
2766,-0.426533976,1.100913341,-0.863472529,-1.550452092,-1.264315374,-2.095901362,0.649167422,1.040433392,-0.362336764,-0.426556865,0.291747441,-0.759102309,-0.770420202,0.046464231,0.260514926,-398.0549387
3990,-0.14585097,-0.209576116,1.191000773,0.99992601,-1.312919361,0.564056687,0.37982878,0.054669334,1.143727931,-0.78358173,1.131311319,-0.101559801,-1.129683779,0.555852266,0.293617541,-4.568099171
944,-0.997576817,0.497585489,-2.234435244,-1.773413373,-0.901744571,1.187117506,1.384631224,0.274302165,-1.028718109,-0.951123834,0.09848837,0.355272812,-0.938600547,0.745038412,-0.893227502,-349.8082351
3806,-0.652679692,1.508254595,-1.776154562,1.152957782,-0.31556993,1.985877282,0.407516379,-0.217816952,0.869825257,-0.103038447,-2.116238946,-0.083607888,1.00726789,0.772657703,-0.141534078,316.7729226
2411,-0.314455819,-0.869413279,0.096375835,0.342906115,0.575704788,0.737107173,0.937874581,0.331927139,-0.403823308,0.302124772,-1.112799048,-0.022987131,-0.180155945,0.931238211,0.924346646,-4.484159086
4705,1.038672405,0.067751246,-0.027129626,1.998239174,-0.989108581,0.052831784,1.019448376,0.419804626,2.478123779,-0.830147249,1.534493407,0.310197399,-1.185687797,1.333756509,-0.410348105,76.51051361
4493,-1.253409359,-0.316319269,-1.002940515,0.385404906,1.105124771,0.032761638,0.555070209,0.666462825,0.029790718,-0.052389743,-1.751897397,-0.78490983,0.344734558,-0.801676575,0.070812771,-164.3752227
4999,1.236745868,-0.011929153,-1.605585234,1.605914751,1.431574229,1.713660596,-0.104197034,-1.546563051,0.229218128,0.488079211,-0.167038552,0.510429616,1.372143955,-1.562240585,1.798103269,439.7274118
703,1.303523101,0.72279066,-0.28105427,2.583279892,0.426482426,0.938521208,0.035179743,-1.538401936,-0.866831703,-0.830005899,0.315056401,-0.303748463,-1.482135947,0.616944707,-0.255448636,-48.75810433
3447,-0.853087395,-0.397263124,0.317841181,1.548369187,1.580736131,1.656826867,-1.50482573,0.615316246,-0.337452597,1.124623239,0.556872933,0.823909785,-0.797763936,-0.971306309,0.760946201,238.5062254
4159,0.724300476,0.464259303,-0.995948161,1.692899841,-0.888345532,-0.176349203,0.838902834,0.967616117,0.692789019,0.328212447,-1.052903789,0.957511992,1.341181026,-0.985280578,1.082799812,338.1581137
816,-0.760641225,1.142175932,-0.459960846,0.05316876,1.445191584,-1.242051442,1.6190921,-0.072672148,-0.494400859,-0.267786558,-0.039554642,0.310600045,-0.987931028,-0.493263607,0.201510514,-159.0832299
1540,-0.038976884,0.619039935,-0.225080028,-0.505480529,-0.765409778,0.184090047,-0.349085836,0.970946229,-1.170003337,1.922069346,0.126078977,0.612017528,0.613397023,-1.244103354,-0.192987091,238.7831836
798,0.064627906,-0.646597109,-0.751672387,1.115941399,-1.44868117,-1.424164989,-0.646678342,0.677770171,-1.50683851,-2.686364327,-0.388041687,-0.036722376,0.862204369,-0.21958297,2.366873718,-425.606637
2250,-0.020294415,0.638153567,0.323103547,-2.023425419,0.425059722,-0.186941708,0.210599486,-1.024049526,0.007214917,-0.485396965,0.98266984,0.385420344,1.193713155,-0.838113718,-0.180418768,128.0006974
4713,0.182182237,-1.376650544,-0.74415014,0.027771125,0.781242519,0.279437767,0.394072693,1.358337454,0.502374224,-0.988674854,-0.479319721,-0.412458812,-0.81412956,0.828338579,0.09265834,-296.086547
4422,-1.02370504,-0.529675432,-0.951108607,-0.219581198,-0.612909999,-0.270646354,-1.996449077,1.356826748,1.128534258,0.277256107,0.894872882,-0.39011782,-0.268220489,0.219415843,-0.254798129,-174.2578534
224,0.203897134,1.331441046,0.412075985,1.828837294,0.884556191,-0.701805347,-0.553774002,-0.509596645,-0.624131761,1.053687247,0.089202554,0.147894247,1.44567067,0.484862381,0.403032109,381.5137969
4143,0.792714107,0.749721203,-1.000784723,-0.522468409,0.601445688,1.8523677,-0.03015734,1.199601393,-0.116858524,0.470271994,0.794750866,-1.774725311,2.049052259,-0.834198757,0.608008293,321.6756002
3066,0.124602048,0.743273868,-0.068119985,-1.315895546,1.632913594,1.289297634,-0.301811663,0.596893735,0.470023863,-0.643984584,-1.30038551,-0.029404197,-0.737913161,0.151807494,-0.774233257,73.59206101
2919,0.130613565,0.203751713,0.811661314,-0.405265523,1.190398285,0.874336067,-1.335691358,0.187473171,0.997163479,-1.294826763,-0.107344143,-1.33251748,0.780553784,1.171320599,1.32578539,131.8421017
4391,0.20179318,1.720945411,-1.543402524,0.888468785,-2.378545627,0.275767436,-1.832266097,1.431711666,0.164198028,0.386132359,-1.659760199,-1.110466869,-0.92388456,-0.841914086,-0.459759828,-70.72713846
1559,0.11946635,0.191525769,0.208779428,0.543696101,-0.263246336,0.756190668,-0.001688694,0.988457399,-0.13181841,-0.057462503,0.3415224,0.383843031,-1.252682769,-2.088732671,-0.335296963,5.195878166
78,-0.161727561,-1.84612121,-0.311311123,-0.365951235,0.988935387,-0.567987387,1.651853235,0.280429604,2.268906473,0.217483463,1.219361061,0.929774733,0.680325168,1.132392346,-0.825432075,36.02502251
973,0.46391386,-0.276227923,0.412860623,0.075424821,-0.325034224,-0.203564889,-0.693702716,-2.738507912,-0.126150036,1.426003047,2.068719642,0.349993098,0.408409201,0.449010548,-0.254170546,165.7184189
2848,-0.503054207,0.570418868,-0.320164263,-0.239716668,0.803032302,0.629313674,1.723726809,-2.747615518,1.81000866,0.56211024,-1.033468127,1.918448733,1.773680924,0.887646618,-1.003485836,525.1096215
4259,-0.026380541,1.206135295,1.368964096,-0.845622601,-0.175228676,-1.323315551,0.448768848,-1.45824729,0.749301575,0.360100388,0.218939522,0.723480916,0.891721991,3.123230252,-1.030562201,266.3154158
1415,-1.068833571,-3.271936654,-1.090222458,-1.30252061,2.038802188,1.682840288,-0.496513457,0.085299728,-1.395927113,-0.781260447,0.701768259,0.342764628,-0.988027347,0.636551503,0.212583308,-523.0851084
1654,-1.355601029,-0.89800331,0.281427277,-0.690752097,-0.47270393,-0.391598588,-0.426752983,-0.107082845,0.016357011,0.475244124,0.242213303,-0.316865564,-0.710638793,-1.58283369,0.466945965,-240.1989389
4402,-0.726213428,-0.747597524,0.560257387,0.536904076,0.752356734,2.041568132,-0.743525775,1.112908348,-1.865256135,-1.53034751,-0.215332485,-0.214048162,-0.297557761,0.218819928,0.108633023,-163.4590855
3743,-0.540118304,-1.0552616,0.144477195,1.977149521,-1.229786379,0.961572279,-0.989220462,0.815789447,0.073095044,-1.679294313,1.907404973,-2.365314604,-0.094655277,-1.53793993,0.521349299,-348.8461961
1354,0.492659712,1.341609863,1.423849051,-0.234235395,0.148601824,-0.096417102,-0.632867198,-0.669663921,-0.581619696,0.960275384,-0.523932815,-0.707196653,-1.515588631,-1.129648527,0.677670817,105.8749074
2428,-0.611765716,-0.079565027,0.006972015,0.32324215,2.295851051,1.303567218,-0.458212919,-0.568210895,-2.142316283,0.064163873,1.572833969,0.607111655,0.708916145,1.023460283,0.847493066,130.6552738
1893,0.373599062,0.422647127,-1.389232678,-1.191008983,1.874900811,-1.510555628,-0.090738163,-0.895156937,-0.103728762,-0.277138009,0.308592509,0.719170346,1.247908712,1.291864608,0.855421952,12.81093666
883,0.317578019,2.49344071,-2.561256874,0.218583648,-0.025516704,-1.885953266,2.04799916,-0.760879268,0.677171294,0.543857554,1.115269781,-1.2950869,0.282084095,1.398210844,0.440029202,-51.92249277
1036,0.633866589,0.585060032,-0.714743387,-0.211269932,-1.462707968,-0.475037256,-1.03847949,0.695893849,-0.521600807,-2.16012573,-0.840828681,1.277804203,0.739412048,1.960693225,1.937756681,-21.3634244
2104,0.819809634,1.10598836,-1.09194797,1.672684135,-0.765112115,0.174645944,1.35744794,0.372051926,0.728074527,-0.811220106,0.487984751,0.121215933,-0.273291533,-0.27542496,-0.349887783,64.93300162
656,-1.201059812,1.131088681,-0.048082556,1.116052438,-0.216748402,-0.73177948,0.951866786,-0.383539652,-0.036669526,-0.202859492,0.324693348,0.255844271,0.088465181,0.122070736,0.468805822,20.89155823
201,-0.850173707,0.120808359,0.109313982,-0.615318434,0.259503798,0.322668406,-1.975246448,0.121436079,0.182717125,1.728947232,0.787345432,0.757522926,-0.205107531,0.644433381,0.526414739,216.6230997
1693,-1.008112559,0.149138919,0.239839901,-1.378179741,-0.322705045,0.559561752,1.399386798,0.508290669,1.33618214,1.552669014,-0.506590549,1.2087676,-1.278235459,-0.660434282,2.325699814,259.0392963
3477,-0.290921962,1.951989542,1.427986351,-2.037075231,-0.995591258,-2.712413913,0.313607675,-0.083745212,0.313184559,-1.637309306,0.887075092,-0.947341868,0.223101511,-0.437166357,-1.159271344,-233.6356324
499,0.335658761,-0.105784538,-0.579631266,-0.193017209,1.243897572,0.412477057,-0.288066218,-0.247463642,-0.228363137,-1.654620145,-0.507615161,-0.347011246,-0.346932088,-1.903061951,-1.373022108,-240.9856476
1191,-1.456483933,0.608018169,1.519045222,-0.251158882,1.182893759,0.334722002,0.65320671,-0.849100216,-0.404420145,1.414785135,-0.176099942,-0.464480104,-0.337333816,-2.202495252,0.558333419,175.5364397
2014,-1.031138172,1.185895505,2.349774116,-0.021435908,-0.715927932,1.282629114,1.115213573,-0.048251342,-0.270684043,0.99560893,-0.043267499,0.271061233,-0.434007018,0.243515735,1.063625151,403.7559483
3105,0.922955937,0.797471481,-0.681160663,-0.34816026,0.286376963,-0.102448783,-0.229829328,-0.652293532,1.586279619,-0.231266946,0.307783813,0.3006512,-0.735815374,-0.920215979,0.299769589,111.3537075
3469,0.573575475,-0.805780326,-0.12217277,0.508020717,0.580306852,0.219820054,-2.178738729,-0.161736362,0.605882914,1.421042859,1.292662763,-0.052406808,0.506895489,-0.113948644,-0.821409522,169.7982934
3328,0.232241196,0.685095206,0.132876206,-0.225416485,0.272913215,0.506332151,-0.117656711,1.083705465,1.36591725,-2.056871824,-0.138552378,1.85188772,0.574459731,-0.228426765,-0.70115651,235.4176584
2693,-0.837301593,0.940827962,-0.681337951,0.002644582,0.802806296,0.483024622,0.030359039,0.501001894,-0.223568312,0.360788098,-0.154671373,-0.570259421,0.214346149,-0.680928664,0.517751301,67.15875961
1516,-1.003988793,-0.693395375,1.514676435,-0.30064353,-0.707619507,-1.360353298,-0.159287273,-0.114348472,1.839896153,-0.643077097,-0.916189512,0.144600147,-3.009891096,-0.89439184,0.924770533,-348.7586711
3019,-0.234545733,1.530686645,0.41455709,1.349369684,0.886396703,0.483019601,0.094649594,2.044638751,-1.035465611,0.670993412,0.716737063,-0.691628474,-0.301380515,0.216932719,1.5923329,220.6217088
4163,0.204360456,1.01270549,0.74861591,0.877511581,0.584437679,-0.221570365,-1.177503529,-1.837297985,0.933782078,-0.577704128,-1.106537236,0.540605877,1.217667993,0.798478269,0.178852677,341.5408613
2224,-0.635800212,0.186699195,-0.147768916,1.651355984,1.228234639,-0.259013768,-0.235829014,-3.337023199,0.316692243,-0.028564871,-0.084121981,-1.295143546,-0.394972879,-1.917281729,1.39261845,-96.06774547
3148,1.698347187,0.848616111,-0.57921655,-1.799147459,-1.882724456,0.399357842,-1.129021912,0.010623177,0.937105229,-1.136579989,-0.393972882,-1.538570935,0.416346048,0.09110201,0.49409547,-16.18789766
1666,-0.541861372,1.358129388,0.917113882,-0.759980802,-1.301698644,1.379904294,-0.037019001,-0.642933666,0.686270745,-0.643708196,-0.130182907,-1.613545232,1.566693183,1.017819407,-0.875164204,228.227744
4766,0.290840499,-0.146209651,-0.116138584,1.692203996,-0.070026244,1.160598306,0.03952342,1.096715679,1.090300512,0.709927064,-1.023709911,-0.113529976,1.119825751,0.217841644,0.164686209,373.9413176
1877,0.034181009,0.527935996,-1.584481801,0.640609699,-0.565160026,-1.681000656,-0.538963473,-0.399154386,0.348823843,0.67965248,-2.114739717,-0.364262825,1.044605837,0.209287789,0.286454758,-40.19827976
1526,0.241641668,0.745495991,0.482264333,-0.518203554,-1.398505362,-0.997798453,-0.411867466,-0.187155486,-1.677533314,0.233167483,1.762536956,0.802684196,0.355090603,-0.578183687,-1.008610362,-23.75792525
4443,-1.417044337,0.1056156,1.185653998,1.283753011,-0.295151058,1.457537051,-0.156554427,0.066862407,-0.251037118,0.675916812,-0.261194214,-1.276942554,-0.997531666,0.851645617,-0.104039478,5.149701292
3537,-1.196020563,-1.31698397,-0.10435922,0.602081157,-1.52262185,-0.953142389,-0.024617055,-0.616832868,-0.033136319,0.181208012,-0.538010867,0.19033619,0.565269138,1.109882862,-0.25831374,-230.3147655
2146,0.201376246,-1.108882437,-1.818235386,-0.872101046,0.738693296,-1.065365664,0.146717812,-0.070612899,0.137750881,0.508882555,0.103491784,-0.111946295,-0.047857125,-1.314741628,1.996565534,-227.4549523
3461,-0.384249511,-0.114327742,1.712529489,-0.81488597,-1.806963525,-0.821395029,0.421788533,0.029997271,0.645906527,-0.937564841,0.549857768,1.991801283,-0.959356758,-0.287631568,-0.85868907,-32.1073364
381,-0.207802174,-0.797730549,-0.237703221,-1.333127499,0.377295958,0.886740992,0.916132776,-0.272889381,-2.031953205,-1.123908362,0.284957868,0.10059817,0.13813574,-0.105178659,1.153977291,-229.6730597
1662,1.125300926,-0.808315045,-0.441710618,0.969270165,-1.090917039,0.635404328,-1.248971921,3.515575161,-0.669998903,-0.011022521,0.62315256,-0.529356755,1.676253448,-0.27874994,-0.53460098,84.96313348
193,-1.314293484,1.422971016,-0.222750359,-0.539755847,0.226521813,0.011849171,-0.101917961,1.617773819,-0.384612862,2.271058801,-1.525020026,-0.433613152,-0.706004895,0.455580569,0.58059076,147.3194053
2458,-0.263257917,0.361479405,-1.212881728,0.491562481,-0.846798698,0.871766888,0.337511207,0.148627679,1.770136572,0.89155173,-0.150684876,-0.426325258,-0.957427737,-0.991480511,0.014345273,74.60679369
3069,-1.96374803,-0.235921265,3.236768684,-0.253901608,0.276103152,0.674397728,-0.306505157,0.059554328,-1.524343956,0.686619565,0.243518027,1.272557603,1.222566266,0.82672244,1.215676887,375.4009735
2466,0.057101707,0.902167601,-0.389857396,0.138810175,0.876214341,-0.104721914,-0.297183254,-0.147919439,0.099792312,-0.377040618,-1.353734173,1.930942958,-0.292342882,2.831458148,0.203093747,185.3065513
2384,-0.921465824,0.47200834,-1.591077102,0.924248507,-1.029206664,0.319992147,-0.753946853,-1.924619141,-1.447532796,1.061120502,0.211790756,1.976501144,-0.563842078,-0.030515962,-0.396182589,-4.144024563
3936,0.463469145,-1.321053179,0.558540958,-1.431737434,-0.375832669,-0.353834651,0.189872221,1.626438086,-1.567864363,0.189594102,-0.073706728,-0.084961375,0.900098694,-0.845990199,0.356731869,-120.727904
4423,0.16216016,-0.144640566,-1.300923648,0.396252423,0.65787065,1.200714678,-0.694230736,-0.205443543,-0.116289703,-0.595434261,1.129990623,-0.486030919,0.212035525,1.239625761,1.052329353,-22.73473487
